alojamiento_tipo;categoria;denominacion;via_tipo;via_nombre;numero;bloque;portal;escalera;planta;puerta;cdpostal;localidad;signatura
VIVIENDAS DE USO TU;SIN CATEGORIA;ALONSO QUIJANO, 71;CALLE;de Alonso Quijano;71;;5;;6;E;28034;Madrid;VT-4437
VIVIENDAS DE USO TU;SIN CATEGORIA;BARBIERI, 3, 3-1;CALLE;de Barbieri;3;;;;3;1;28004;Madrid;VT-4440
VIVIENDAS DE USO TU;SIN CATEGORIA;BARBIERI, 3, 4 DCHA.;CALLE;de Barbieri;3;;;;4;DCHA.;28004;Madrid;VT-4441
VIVIENDAS DE USO TU;SIN CATEGORIA;MADRAZO, 24, 1B;CALLE;de Los Madrazo;24;;;;1;B;28014;Madrid;VT-4443
VIVIENDAS DE USO TU;SIN CATEGORIA;MADRAZO, 24, 1D;CALLE;de Los Madrazo;24;;;;1;D;28014;Madrid;VT-4445
VIVIENDAS DE USO TU;SIN CATEGORIA;PUEBLA, 15 1º H;CALLE;de la Puebla;15;;;;1;H;28004;Madrid;VT-4875
VIVIENDAS DE USO TU;SIN CATEGORIA;CEA BERMUDEZ, 49 2º PTA. 10;CALLE;de Cea Bermúdez;49;;;;2;10;28003;Madrid;VT-4876
VIVIENDAS DE USO TU;SIN CATEGORIA;CLAUDIO COELLO, 88 6º F;CALLE;de Claudio Coello;88;;;;6;F;;Madrid;VT-4877
VIVIENDAS DE USO TU;SIN CATEGORIA;TOLEDO, 34 1º ESC. 3 PTA. C;CALLE;de Toledo;34;;;3;1;C;28005;Madrid;VT-4878
VIVIENDAS DE USO TU;SIN CATEGORIA;PRADO, 12;CALLE;del Prado;12;;;;2;C;28014;Madrid;VT-4879
VIVIENDAS DE USO TU;SIN CATEGORIA;PLAZA DEL ANGEL, 13 5º A INT.;PLAZA;del Ángel;13;;;INT;5;A;28012;Madrid;VT-4880
VIVIENDAS DE USO TU;SIN CATEGORIA;BAUSA, 19-13º C;CALLE;de Bausa;19;;;;13;C;28033;Madrid;VT-4881
VIVIENDAS DE USO TU;SIN CATEGORIA;MONTESA, 34;CALLE;de Montesa;34;;;;SS;D;28006;Madrid;VT-4886
VIVIENDAS DE USO TU;SIN CATEGORIA;CONDE DE MIRANDA, 1 1º PTA. 19;CALLE;del Conde de Miranda;1;;;;1;19;28005;Madrid;VT-4888
VIVIENDAS DE USO TU;SIN CATEGORIA;ABETO, 8;CALLE;del Abeto;8;;;;;;28696;Pelayos de la Presa;VT-4890
VIVIENDAS DE USO TU;SIN CATEGORIA;JAZMÍN, 35;CALLE;del Jazmín;35;;;;1;A;28033;Madrid;VT-4892
VIVIENDAS DE USO TU;SIN CATEGORIA;VALVERDE, 23;CALLE;de Valverde;23;;;;3;A;28004;Madrid;VT-4893
VIVIENDAS DE USO TU;SIN CATEGORIA;OLIVOS, 99;PASEO;de los Olivos;99;;;;2;B;28011;Madrid;VT-4895
VIVIENDAS DE USO TU;SIN CATEGORIA;GERONA, 6;CALLE;de Gerona;6;;;;3;IZQ.;28012;Madrid;VT-4896
VIVIENDAS DE USO TU;SIN CATEGORIA;VALDERRIBAS, 61;CALLE;de Valderribas;61;;;;BAJO;D;28007;Madrid;VT-4897
VIVIENDAS DE USO TU;SIN CATEGORIA;GENERAL ÁLVAREZ DE CASTRO, 30;CALLE;del General Álvarez de Castro;30;;;;3;A;28010;Madrid;VT-4898
VIVIENDAS DE USO TU;SIN CATEGORIA;INFANTAS, 18;CALLE;de las Infantas;18;;;;4;INT.;28004;Madrid;VT-4900
VIVIENDAS DE USO TU;SIN CATEGORIA;CLAUDIO COELLO, 53-4º PTA. 1;CALLE;de Claudio Coello;53;;;;4;1;;Madrid;VT-4901
VIVIENDAS DE USO TU;SIN CATEGORIA;BALLESTA, 20 ATICO PTA. B;CALLE;de la Ballesta;20;;;;ATICO;B;28004;Madrid;VT-4902
VIVIENDAS DE USO TU;SIN CATEGORIA;TOLEDO, 6 BAJO ESC. 1 PTA. B;CALLE;de Toledo;6;;;1;BAJO;B;28005;Madrid;VT-4903
VIVIENDAS DE USO TU;SIN CATEGORIA;VALENCIA, 25 7º PTA. 2;CALLE;de Valencia;25;;;;7;2;28012;Madrid;VT-4904
VIVIENDAS DE USO TU;SIN CATEGORIA;PRADILLO, 2 3º B;PSAJE;de Pradillo;2;;;;3;B;28002;Madrid;VT-4905
VIVIENDAS DE USO TU;SIN CATEGORIA;TOLEDO, 6 BAJOESC. 1 PTA. A;RONDA;de Toledo;6;;;1;BAJO;A;28005;Madrid;VT-4906
VIVIENDAS DE USO TU;SIN CATEGORIA;HORTALEZA, 53 2º A;CALLE;de Hortaleza;53;;;;2;A;28004;Madrid;VT-4907
VIVIENDAS DE USO TU;SIN CATEGORIA;PRÍNCIPE, 8;CALLE;del Príncipe;8;;;;2;F;28012;Madrid;VT-4909
VIVIENDAS DE USO TU;SIN CATEGORIA;ALAMILLO 8 BAJO IZQ;PLAZA;del Alamillo;8;;;;BAJO;IZQ.;28005;Madrid;VT-3762
VIVIENDAS DE USO TU;SIN CATEGORIA;PEZ, 23;CALLE;del Pez;23;;;;2;;28004;Madrid;VT-3764
VIVIENDAS DE USO TU;SIN CATEGORIA;DIVINO PASTOR, 25;CALLE;del Divino Pastor;25;;;;5;B;28004;Madrid;VT-3765
VIVIENDAS DE USO TU;SIN CATEGORIA;FRANCISCA ARMADA, 2;CALLE;de Francisca Armada;2;;E;;1;B;28047;Madrid;VT-3767
VIVIENDAS DE USO TU;SIN CATEGORIA;ALMADÉN, 5 2º ext. dcha.;CALLE;de Almadén;5;;;EXT;2;DCHA.;28014;Madrid;VT-3768
VIVIENDAS DE USO TU;SIN CATEGORIA;HUERTAS, 58;CALLE;de las Huertas;58;;;;3;A;;Madrid;VT-3769
VIVIENDAS DE USO TU;SIN CATEGORIA;PRINCESA, 3 DUP, 5º 508;CALLE;de la Princesa;3;;DUPL;;5;508;28008;Madrid;VT-3770
VIVIENDAS DE USO TU;SIN CATEGORIA;PADRE XIFRE, 2;CALLE;del Padre Xifré;3;;;;4;48;28002;Madrid;VT-3771
VIVIENDAS DE USO TU;SIN CATEGORIA;PEDRO FERNÁNDEZ LABRADA, 2, ÁTICO A;CALLE;de Pedro Fernández Labrada;2;;;;ÁTICO;A;28011;Madrid;VT-3772
VIVIENDAS DE USO TU;SIN CATEGORIA;PRÍNCIPE DE ANGLONA, 7;CALLE;del Príncipe Anglona;7;;;;2;1;28005;Madrid;VT-3773
VIVIENDAS DE USO TU;SIN CATEGORIA;AVDA. AMERICA, 33;AVDA;de América;33;;;;7;B;;Madrid;VT-3774
VIVIENDAS DE USO TU;SIN CATEGORIA;FERNÁN GONZÁLEZ, 23;CALLE;de Fernán González;23;;;;4;B;28009;Madrid;VT-3776
VIVIENDAS DE USO TU;SIN CATEGORIA;VEZA, 33;CALLE;de Veza;33;;;2;3;A;28029;Madrid;VT-3777
VIVIENDAS DE USO TU;SIN CATEGORIA;SOMBRERERÍA, 10;CALLE;de Sombrerería;10;;;;1;2;28012;Madrid;VT-3778
VIVIENDAS DE USO TU;SIN CATEGORIA;C/ SAN MATEO 11-1º-DCHA;CALLE;de San Mateo;11;;;;1º;DCHA;28004;Madrid;VT-3779
VIVIENDAS DE USO TU;SIN CATEGORIA;C/ SAN ANDRES Nº 7 -2º;CALLE;de San Andrés;7;;;;2;;28004;Madrid;VT-3780
VIVIENDAS DE USO TU;SIN CATEGORIA;VENTURA DE LA VEGA, 14;CALLE;de Ventura de la Vega;14;;;;B;DCHA.;28014;Madrid;VT-3783
VIVIENDAS DE USO TU;SIN CATEGORIA;NÚÑEZ DE ARCE, 11, ESC. B 4º DCHA;CALLE;de Núñez de Arce;11;;;B;4;DCHA;28012;Madrid;VT-4101
VIVIENDAS DE USO TU;SIN CATEGORIA;PINTOR MORENO CARBONERO, 3;CALLE;del Pintor Moreno Carbonero;3;;;B;4;E;28028;Madrid;VT-4102
VIVIENDAS DE USO TU;SIN CATEGORIA;DON PEDRO, 19 3º C;CALLE;de Don Pedro;19;;;;3;C;28005;Madrid;VT-4103
VIVIENDAS DE USO TU;SIN CATEGORIA;DON PEDRO, 19, 1B;CALLE;de Don Pedro;19;;;;1;B;28005;Madrid;VT-4104
VIVIENDAS DE USO TU;SIN CATEGORIA;GLORIETA RUIZ JIMENEZ Nº 5;GTA;de Ruiz Jiménez;5;;;;5;D;28015;Madrid;VT-4109
VIVIENDAS DE USO TU;SIN CATEGORIA;CALLE MAIQUEZ Nº 58;CALLE;de Maiquez;58;;;EXT;5;DER;28009;Madrid;VT-4111
VIVIENDAS DE USO TU;SIN CATEGORIA;HARTZENBUSCH, 6;CALLE;de Hartzenbusch;6;;;;4;I;28010;Madrid;VT-4112
VIVIENDAS DE USO TU;SIN CATEGORIA;CALLE SAN BERNARDO Nº 8;CALLE;de San Bernardo;8;;;;1;CD;;Madrid;VT-4114
VIVIENDAS DE USO TU;SIN CATEGORIA;MONTERA, 33, 4D;CALLE;de la Montera;33;;;;4;D;28013;Madrid;VT-4115
VIVIENDAS DE USO TU;SIN CATEGORIA;INFANTAS, 9, 5º 5;CALLE;de las Infantas;9;;;;5;5;28004;Madrid;VT-4448
VIVIENDAS DE USO TU;SIN CATEGORIA;SANTO DOMINGO, 3, 1-2;CALLE;de Santo Domingo;3;;;;1;2;28025;Madrid;VT-4449
VIVIENDAS DE USO TU;SIN CATEGORIA;PLAZA PEDRO ZEROLO, 10, 6-1;PLAZA;de Pedro Zerolo;10;;;;6;1;28004;Madrid;VT-4450
VIVIENDAS DE USO TU;SIN CATEGORIA;SAN VICENTE FERRER 46, 1º,D;CALLE;de San Vicente Ferrer;46;;;;1;D;;Madrid;VT-4455
VIVIENDAS DE USO TU;SIN CATEGORIA;ALMADEN  12,1º,A;CALLE;de Almadén;12;;;;1;A;28014;Madrid;VT-4456
VIVIENDAS DE USO TU;SIN CATEGORIA;SANTA MARIA DE LA CABEZA 36,4º,INT,IZQ;PASEO;de Santa María de la Cabeza;36;;;INT;4;IZQ;;Madrid;VT-4457
VIVIENDAS DE USO TU;SIN CATEGORIA;COLOREROS 1,4º,PTA1;CALLE;de Coloreros;1;;;;4;1;28013;Madrid;VT-4458
VIVIENDAS DE USO TU;SIN CATEGORIA;GENERAL VARELA, 35;CALLE;de Julián Besteiro;35;;;;6;9;28020;Madrid;VT-4460
VIVIENDAS DE USO TU;SIN CATEGORIA;PASEO CASTELLANA, 123;PASEO;de la Castellana;123;;;DCHA;10;A;28046;Madrid;VT-4461
VIVIENDAS DE USO TU;SIN CATEGORIA;CABEZA, 26;CALLE;de la Cabeza;26;;;;2;A;28012;Madrid;VT-4462
VIVIENDAS DE USO TU;SIN CATEGORIA;LÓPEZ DE HOYOS, 60, 7º4;CALLE;de López de Hoyos;60;;;;7;4;;Madrid;VT-4463
VIVIENDAS DE USO TU;SIN CATEGORIA;LÓPEZ DE HOYOS, 60, 6º3º;CALLE;de López de Hoyos;60;;;;6;3;;Madrid;VT-4464
VIVIENDAS DE USO TU;SIN CATEGORIA;JOSÉ ORTEGA Y GASSET, 21, 2 IZQ.;CALLE;de José Ortega y Gasset;21;;;;2;IZQ.;28006;Madrid;VT-4465
VIVIENDAS DE USO TU;SIN CATEGORIA;JOSÉ ORTEGA Y GASSET, 21, 2ºDCHA.;CALLE;de José Ortega y Gasset;21;;;;2;DCHA.;28006;Madrid;VT-4466
VIVIENDAS DE USO TU;SIN CATEGORIA;ÁNGEL, 10;CALLE;del Ángel;10;;;;2;F;28005;Madrid;VT-4912
VIVIENDAS DE USO TU;SIN CATEGORIA;CERVANTES, 3, 1ºD;CALLE;de Cervantes;3;;;;1;D;28014;Madrid;VT-4914
VIVIENDAS DE USO TU;SIN CATEGORIA;NOVICIADO, 18, 4 IZQ.;CALLE;de Noviciado;18;;;;4;IZQ.;28015;Madrid;VT-4916
VIVIENDAS DE USO TU;SIN CATEGORIA;CRUZ, 17;CALLE;de la Cruz;17;;;;1;C;28012;Madrid;VT-4920
VIVIENDAS DE USO TU;SIN CATEGORIA;LIBERTAD, 3. 2 EXT. DCHA.;CALLE;de la Libertad;3;;;EXT;2;2;28004;Madrid;VT-4921
VIVIENDAS DE USO TU;SIN CATEGORIA;JERUSALEN, 9 B;CALLE;de Jerusalén;9;;;;B;;28026;Madrid;VT-4923
VIVIENDAS DE USO TU;SIN CATEGORIA;ANDRÉS MELLADO, 38;CALLE;de Andrés Mellado;38;;;;1;C;;Madrid;VT-4924
VIVIENDAS DE USO TU;SIN CATEGORIA;MELQUIADES BIENCINTO, 17-1º PTA. 6;CALLE;de Melquíades Biencinto;17;;;;1;6;28053;Madrid;VT-4925
VIVIENDAS DE USO TU;SIN CATEGORIA;RONDA ATOCHA, 13;RONDA;de Atocha;13;;;;1;2;28012;Madrid;VT-4926
VIVIENDAS DE USO TU;SIN CATEGORIA;MAYOR, 11, 2A;CALLE;Mayor;11;;;;2;A;28013;Madrid;VT-4928
VIVIENDAS DE USO TU;SIN CATEGORIA;INFANTA ISABEL, 21;PASEO;de la Infanta Isabel;21;;;;1;4;28014;Madrid;VT-4931
VIVIENDAS DE USO TU;SIN CATEGORIA;CASCORRO, 10;PLAZA;de Cascorro;10;;;I;5;I;28005;Madrid;VT-4933
VIVIENDAS DE USO TU;SIN CATEGORIA;COVARRUBIAS, 17;CALLE;de Covarrubias;17;;;;SÓTANO;18;28010;Madrid;VT-4936
VIVIENDAS DE USO TU;SIN CATEGORIA;JOSÉ MARÍA DE CASTRO, 1;CALLE;de José María de Castro;1;;;;3;A;28020;Madrid;VT-4938
VIVIENDAS DE USO TU;SIN CATEGORIA;AMPOSTA, 10;CALLE;de Amposta;10;;;;1;DCHA.;28037;Madrid;VT-4940
VIVIENDAS DE USO TU;SIN CATEGORIA;VIA CARPETANA, 196;CALLE;Vía Carpetana;196;;;;1;A;28047;Madrid;VT-4941
VIVIENDAS DE USO TU;SIN CATEGORIA;GUADALAJARA, 41;AVDA;de Guadalajara;41;;;;10;B;;Madrid;VT-4942
VIVIENDAS DE USO TU;SIN CATEGORIA;LUCANO, 75;CALLE;de Lucano;75;;;;4;IZQ.;28022;Madrid;VT-4943
VIVIENDAS DE USO TU;SIN CATEGORIA;SAN ANDRÉS, 38, 2A;CALLE;de San Andrés;38;;;;2;A;28004;Madrid;VT-4946
VIVIENDAS DE USO TU;SIN CATEGORIA;TRAVESÍA DE LA COMADRE, 4;TRVA;de la Comadre;4;;;DER;SS;DCHA.;28012;Madrid;VT-3784
VIVIENDAS DE USO TU;SIN CATEGORIA;C/ FUENCARRAL 100 - 5º - A;CALLE;de Fuencarral;100;;;;5;A;28004;Madrid;VT-3785
VIVIENDAS DE USO TU;SIN CATEGORIA;C/ FUENCARRAL 100 - 5º B;CALLE;de Fuencarral;100;;;;5;B;28004;Madrid;VT-3786
VIVIENDAS DE USO TU;SIN CATEGORIA;C/ FUENCARRAL 100 , 5º - C;CALLE;de Fuencarral;100;;;;5;C;;Madrid;VT-3787
VIVIENDAS DE USO TU;SIN CATEGORIA;C/ FUENCARRAL 100, 7º - D;CALLE;de Fuencarral;100;;;;7;D;28004;Madrid;VT-3788
VIVIENDAS DE USO TU;SIN CATEGORIA;C/ RAMON Y CAJAL, 10 2-A;AVDA;de Ramón y Cajal;10;;;;2;A;28703;San Sebastián de los Reyes;VT-3789
VIVIENDAS DE USO TU;SIN CATEGORIA;C/ MIGUEL SERVET 13 -4-EXT-PTA2;CALLE;de Miguel Servet;13;;;EXT;4;2;28012;Madrid;VT-3790
VIVIENDAS DE USO TU;SIN CATEGORIA;RONDA DE SEGOVIA, 33 BAJO -B;RONDA;de Segovia;33;;;;BAJO;B;28005;Madrid;VT-3791
VIVIENDAS DE USO TU;SIN CATEGORIA;AVDA. BETANZOS Nº 91 8º-A;AVDA;de Betanzos;91;;;;6;A;;Madrid;VT-3792
VIVIENDAS DE USO TU;SIN CATEGORIA;C/ TRIBULETE 21-3º-F;CALLE;de Tribulete;21;;;;3;F;28012;Madrid;VT-3793
VIVIENDAS DE USO TU;SIN CATEGORIA;PLAZA CRUZ VERDE 1-3º-IZD;PLAZA;de la Cruz Verde;1;;;;3;IZQ;28005;Madrid;VT-3794
VIVIENDAS DE USO TU;SIN CATEGORIA;C/ DE LA BOLA 13-1º-E;CALLE;de la Bola;13;;;;1;E;28013;Madrid;VT-3796
VIVIENDAS DE USO TU;SIN CATEGORIA;C/ DE LA BOLA 13-1º-F;CALLE;de la Bola;13;;;;1;F;28013;Madrid;VT-3797
VIVIENDAS DE USO TU;SIN CATEGORIA;C/ CONCEPCIÓN JERONIMA 29 5º-DCHA. ESC. CENTRO;CALLE;de Concepción Jerónima;29;;;CENTRO;5;DCHA;28012;Madrid;VT-3798
VIVIENDAS DE USO TU;SIN CATEGORIA;VERÓNICA, 5;CALLE;de Verónica;5;;;;1;CENTRO;28014;Madrid;VT-3802
VIVIENDAS DE USO TU;SIN CATEGORIA;CALLE ILUSTRACIÓN Nº 6;CALLE;de la Ilustración;6;;;;1;8;28008;Madrid;VT-4117
VIVIENDAS DE USO TU;SIN CATEGORIA;RODRIGUEZ SAN PEDRO Nº 63;CALLE;de Rodríguez San Pedro;63;;;;5;E;28015;Madrid;VT-4118
VIVIENDAS DE USO TU;SIN CATEGORIA;GENERAL LACY 40, SÓTANO, IZQ.;CALLE;del General Lacy;40;;;;SOT;IZQ;28045;Madrid;VT-4119
VIVIENDAS DE USO TU;SIN CATEGORIA;MONTERA 45;CALLE;de la Montera;45;;;;5;A;28013;Madrid;VT-4120
VIVIENDAS DE USO TU;SIN CATEGORIA;EL BOLERO DE BRASAL;AVDA;Palacios;47;;;;;;28210;Valdemorillo;VT-4121
VIVIENDAS DE USO TU;SIN CATEGORIA;HUERTA DEL BAYO 10 1º C;CALLE;de la Huerta del Bayo;10;;;;1;C;28005;Madrid;VT-4123
VIVIENDAS DE USO TU;SIN CATEGORIA;DOCTOR FOURQUET Nº 7 4º A;CALLE;del Doctor Fourquet;7;;;;4;A;28012;Madrid;VT-4128
VIVIENDAS DE USO TU;SIN CATEGORIA;SANTA LUCIA 3, 2º INT IZQ;CALLE;de Santa Lucía;3;;;;2;INT-IZ;28004;Madrid;VT-4129
VIVIENDAS DE USO TU;SIN CATEGORIA;CAVA ALTA 10, 1º A;CALLE;de la Cava Alta;10;;;;1;A;28005;Madrid;VT-4130
VIVIENDAS DE USO TU;SIN CATEGORIA;MAYOR 44, 4º - b;CALLE;Mayor;44;;;;4;B;28013;Madrid;VT-4131
VIVIENDAS DE USO TU;SIN CATEGORIA;REDONDILLA 10, 1º PTA 5;CALLE;de Redondilla;10;;;;1;5;28005;Madrid;VT-4132
VIVIENDAS DE USO TU;SIN CATEGORIA;VALLE DEL TORMES;CALLE;Valle del Tormes;31;;;;;;28669;Boadilla del Monte;VT-4134
VIVIENDAS DE USO TU;SIN CATEGORIA;PASEO EXTREMADURA, 8;PASEO;de Extremadura;8;;;;1;D;;Madrid;VT-4135
VIVIENDAS DE USO TU;SIN CATEGORIA;VÍCTOR HUGO, 4 ESC. DCHA, BAJO G;CALLE;de Víctor Hugo;4;;;D;BAJO;G;28004;Madrid;VT-4136
VIVIENDAS DE USO TU;SIN CATEGORIA;CONDE DE MIRANDA, 1, 1º PTA. 20;CALLE;del Conde de Miranda;1;;;;1;20;28005;Madrid;VT-4137
VIVIENDAS DE USO TU;SIN CATEGORIA;CLAUDIO COELLO, 10;CALLE;de Claudio Coello;10;;;;2;C;;Madrid;VT-4138
VIVIENDAS DE USO TU;SIN CATEGORIA;ELOY GONZALO, 4 2º B;CALLE;de Eloy Gonzalo;4;;;;2;E;28010;Madrid;VT-4471
VIVIENDAS DE USO TU;SIN CATEGORIA;GUAYABAL, 12, 4º IZQ.;CALLE;del Guayabal;12;;;;4;DER;28033;Madrid;VT-4474
VIVIENDAS DE USO TU;SIN CATEGORIA;DON RAMÓN DE LA CRUZ, 52, 2-9;CALLE;de Don Ramón de la Cruz;52;;;;2;PTA. 9;;Madrid;VT-4475
VIVIENDAS DE USO TU;SIN CATEGORIA;DON RAMÓN DE LA CRUZ, 52;CALLE;de Don Ramón de la Cruz;52;;;;BAJO;5;;Madrid;VT-4476
VIVIENDAS DE USO TU;SIN CATEGORIA;NARVÁEZ, 72;CALLE;de Narváez;72;;;;6;23;28009;Madrid;VT-4477
VIVIENDAS DE USO TU;SIN CATEGORIA;SAN BERNARDO, 67, 1D;CALLE;de San Bernardo;67;;;;1;D;;Madrid;VT-4478
VIVIENDAS DE USO TU;SIN CATEGORIA;SAN COSME Y SAN DAMIÁN, 11;CALLE;de San Cosme y San Damián;11;;;;4;2;28012;Madrid;VT-4479
VIVIENDAS DE USO TU;SIN CATEGORIA;SALITRE, 38, 3-5;CALLE;de Salitre;38;;;;3;5;28012;Madrid;VT-4480
VIVIENDAS DE USO TU;SIN CATEGORIA;TESORO, 28 BAJO DCHA. ESC. 1;CALLE;del Tesoro;28;;;1;BAJO;DCHA.;28004;Madrid;VT-4481
VIVIENDAS DE USO TU;SIN CATEGORIA;SAN BERNARDO, 5;CALLE;de San Bernardo;5;;;C;2;4;28013;Madrid;VT-4482
VIVIENDAS DE USO TU;SIN CATEGORIA;LÓPEZ SILVA, 5;CALLE;de López Silva;5;;;;3;D;28005;Madrid;VT-4483
VIVIENDAS DE USO TU;SIN CATEGORIA;TORRECILLA DEL LEAL, 25;CALLE;de Torrecilla del Leal;25;;;;3;B;28012;Madrid;VT-4484
VIVIENDAS DE USO TU;SIN CATEGORIA;VALENCIA, 20 2º E;CALLE;de Valencia;20;;;;2;E;28012;Madrid;VT-4485
VIVIENDAS DE USO TU;SIN CATEGORIA;CARRETAS, 27, 2D, 2;CALLE;de Carretas;27;;;;2D;2;28012;Madrid;VT-4486
VIVIENDAS DE USO TU;SIN CATEGORIA;CARRETAS, 27, 3D, 4;CALLE;de Carretas;27;;;;3D;4;28012;Madrid;VT-4487
VIVIENDAS DE USO TU;SIN CATEGORIA;TOLEDO, 103;CALLE;de Toledo;103;;;;6;B;28005;Madrid;VT-4491
VIVIENDAS DE USO TU;SIN CATEGORIA;ALGODONALES, 2, 2ºB;CALLE;de los Algodonales;2;;;;2;B;28039;Madrid;VT-4492
VIVIENDAS DE USO TU;SIN CATEGORIA;PLAZA DE ESPAÑA, 19;PLAZA;de España;19;;;;10;PTA. 8;;Madrid;VT-4948
VIVIENDAS DE USO TU;SIN CATEGORIA;ENCOMIENDA, 10 BAJO B;CALLE;de la Encomienda;10;;;;BAJO;B;28012;Madrid;VT-4949
VIVIENDAS DE USO TU;SIN CATEGORIA;ENCOMIENDA, 10, 2º B;CALLE;de la Encomienda;10;;;;2;B;28012;Madrid;VT-4950
VIVIENDAS DE USO TU;SIN CATEGORIA;ENCOMIENDA, 10, 2D;CALLE;de la Encomienda;10;;;;2;D;28012;Madrid;VT-4951
VIVIENDAS DE USO TU;SIN CATEGORIA;ENCOMIENDA, 10, 1E;CALLE;de la Encomienda;10;;;;1;E;28012;Madrid;VT-4952
VIVIENDAS DE USO TU;SIN CATEGORIA;ESTUDIOS, 8 4º B;CALLE;de los Estudios;8;;;;4;B;28012;Madrid;VT-4953
VIVIENDAS DE USO TU;SIN CATEGORIA;CAVA ALTA, 4-3º E;CALLE;de la Cava Alta;4;;;;3;E;28005;Madrid;VT-4954
VIVIENDAS DE USO TU;SIN CATEGORIA;SOR ANGELA DE LA CRUZ, 22-5º PTA. L;CALLE;de Sor Ángela de la Cruz;22;;;;5;L;28020;Madrid;VT-4956
VIVIENDAS DE USO TU;SIN CATEGORIA;HUERTAS, 58 1º A;CALLE;de las Huertas;58;;;;1;A;28014;Madrid;VT-4957
VIVIENDAS DE USO TU;SIN CATEGORIA;PRADO, 25, ESC. DCHA, 3º B;CALLE;del Prado;25;;;DCHA;3;B;28014;Madrid;VT-4958
VIVIENDAS DE USO TU;SIN CATEGORIA;OLIVAR, 18-3º PTA. CENTRO;CALLE;del Olivar;18;;;;3;CENTRO;28012;Madrid;VT-4959
VIVIENDAS DE USO TU;SIN CATEGORIA;PRECIADOS, 19, 4B;CALLE;de Preciados;19;;;;4;B;28013;Madrid;VT-4960
VIVIENDAS DE USO TU;SIN CATEGORIA;ENCOMIENDA, 10, BAJO A;CALLE;de la Encomienda;10;;;;BAJO;A;28012;Madrid;VT-4963
VIVIENDAS DE USO TU;SIN CATEGORIA;DAOIZ, 4-1º B;CALLE;de Daoíz;4;;;;1;B;28004;Madrid;VT-4964
VIVIENDAS DE USO TU;SIN CATEGORIA;MENDEZ ALVARO, 12 3º ESC. DCHA. PTA. A;CALLE;de Méndez Álvaro;12;;;DCHA;3;A;;Madrid;VT-4966
VIVIENDAS DE USO TU;SIN CATEGORIA;ELFO, 146;CALLE;del Elfo;146;;;;BAJO;C;28027;Madrid;VT-4967
VIVIENDAS DE USO TU;SIN CATEGORIA;RUDA, 15 BAJO INT. D;CALLE;de la Ruda;15;;;INT;BAJO;D;28005;Madrid;VT-4969
VIVIENDAS DE USO TU;SIN CATEGORIA;MAYOR, 33, 6º PTA. 1-2;CALLE;Mayor;33;;;;6;1-2;28013;Madrid;VT-4970
VIVIENDAS DE USO TU;SIN CATEGORIA;ROSARIO, 23 1º B;CALLE;del Rosario;23;;;;1;B;28005;Madrid;VT-4971
VIVIENDAS DE USO TU;SIN CATEGORIA;PASEO DE LOS CASTELLANOS, 6 CHALET;PASEO;de los Castellanos;6;;;;CHALET;;28025;Madrid;VT-4973
VIVIENDAS DE USO TU;SIN CATEGORIA;ALBERTO BOSCH, 3;CALLE;de Alberto Bosch;3;;;;3;DCHA.;28014;Madrid;VT-4974
VIVIENDAS DE USO TU;SIN CATEGORIA;SAN RAIMUNDO, 33 2º PTA. 6;CALLE;de San Raimundo;33;;;;2;6;28039;Madrid;VT-4976
VIVIENDAS DE USO TU;SIN CATEGORIA;ORENSE, 69-9º PTA. 909;CALLE;de Orense;69;;;;9;909;28020;Madrid;VT-10529
VIVIENDAS DE USO TU;SIN CATEGORIA;ORENSE, 69-10º PTA. 1002;CALLE;de Orense;69;;;;10;1002;28020;Madrid;VT-10533
VIVIENDAS DE USO TU;SIN CATEGORIA;ORENSE, 69-10º PTA. 1003;CALLE;de Orense;69;;;;10;1003;28020;Madrid;VT-10534
VIVIENDAS DE USO TU;SIN CATEGORIA;ORENSE, 69-11º PTA. 1102;CALLE;de Orense;69;;;;11;1102;28020;Madrid;VT-10542
VIVIENDAS DE USO TU;SIN CATEGORIA;ORENSE, 69-11º PTA. 1104;CALLE;de Orense;69;;;;11;1104;28020;Madrid;VT-10543
VIVIENDAS DE USO TU;SIN CATEGORIA;ANTONIO ACUÑA, 13, 3D;CALLE;de Antonio Acuña;13;;;;3;D;28009;Madrid;VT-11080
VIVIENDAS DE USO TU;SIN CATEGORIA;LAGASCA, 95, 6B;CALLE;de Lagasca;95;;;;6;B;;Madrid;VT-11081
VIVIENDAS DE USO TU;SIN CATEGORIA;AVE MARIA, 28-3º PTA. ED;CALLE;de Ave María;28;;;;3;ED;28012;Madrid;VT-11083
VIVIENDAS DE USO TU;SIN CATEGORIA;LUIS VELEZ DE GUEVARA, 6-1º A;CALLE;de Luis Vélez de Guevara;6;;;;1;A;28012;Madrid;VT-11084
VIVIENDAS DE USO TU;SIN CATEGORIA;VALLE DEL SILENCIO, 6-4º B;CALLE;del Valle del Silencio;6;;;;4;B;28039;Madrid;VT-11086
VIVIENDAS DE USO TU;SIN CATEGORIA;ANCORA, 23-7º ESC. 1 PTA. B;CALLE;de Áncora;23;;;1;7;B;28045;Madrid;VT-11088
VIVIENDAS DE USO TU;SIN CATEGORIA;PICO CEBOLLERA, 33-2º B;CALLE;de Pico Cebollera;33;;;;2;B;28053;Madrid;VT-11090
